bundle_id,replicate,variant,review_duration,policy,tick,eligible,selected,greedy_choice,search_choice,planning_seconds,ordered_subsets_evaluated
evaluation_00,0,reference,1,greedy,1,2,train:018,train:018,train:089,3.5351025871932507e-05,0
evaluation_00,0,reference,1,greedy,2,1,train:089,train:089,train:089,4.6215951442718506e-05,0
evaluation_00,0,reference,1,greedy,3,0,,,,3.510969690978527e-06,0
evaluation_00,0,reference,1,greedy,4,0,,,,7.461057975888252e-07,0
evaluation_00,0,reference,1,greedy,5,0,,,,7.2503462433815e-07,0
evaluation_00,0,reference,1,search,0,2,train:089,train:062,train:089,6.464403122663498e-05,5
evaluation_00,0,reference,1,search,1,2,train:062,train:018,train:062,4.5397900976240635e-05,5
evaluation_00,0,reference,1,search,2,1,train:018,train:018,train:018,3.557500895112753e-05,2
evaluation_00,0,reference,1,search,3,0,,,,2.5780173018574715e-06,0
evaluation_00,0,reference,1,search,4,0,,,,7.819617167115211e-07,0
evaluation_00,0,reference,1,search,5,0,,,,7.300404831767082e-07,0
evaluation_00,0,approve_block,2,no_review,0,2,,train:062,train:089,3.174704033881426e-05,0
evaluation_00,0,approve_block,2,no_review,1,3,,train:018,train:018,3.282306715846062e-05,0
evaluation_00,0,approve_block,2,no_review,2,2,,train:062,train:062,3.209407441318035e-05,0
evaluation_00,0,approve_block,2,no_review,3,1,,train:089,train:089,4.565902054309845e-05,0
evaluation_00,0,approve_block,2,no_review,4,0,,,,3.5748002119362354e-05,0
evaluation_00,0,approve_block,2,no_review,5,0,,,,3.571971319615841e-06,0
evaluation_00,0,approve_block,2,fcfs,0,2,train:089,train:062,train:089,3.1745992600917816e-05,0
evaluation_00,0,approve_block,2,fcfs,2,1,train:062,train:062,train:062,4.383898340165615e-05,0
evaluation_00,0,approve_block,2,fcfs,4,0,,,,5.599926225841045e-06,0
evaluation_00,0,approve_block,2,fcfs,5,0,,,,7.549533620476723e-07,0
evaluation_00,0,approve_block,2,edf,0,2,train:062,train:062,train:089,3.717700019478798e-05,0
evaluation_00,0,approve_block,2,edf,2,1,train:089,train:089,train:089,5.625199992209673e-05,0
evaluation_00,0,approve_block,2,edf,4,0,,,,3.116088919341564e-06,0
evaluation_00,0,approve_block,2,edf,5,0,,,,8.159549906849861e-07,0
evaluation_00,0,approve_block,2,uncertainty,0,2,train:062,train:062,train:089,5.04200579598546e-05,0
evaluation_00,0,approve_block,2,uncertainty,2,1,train:089,train:089,train:089,3.532099071890116e-05,0
evaluation_00,0,approve_block,2,uncertainty,4,0,,,,3.384076990187168e-06,0
evaluation_00,0,approve_block,2,uncertainty,5,0,,,,7.740454748272896e-07,0
evaluation_00,0,approve_block,2,greedy,0,2,train:062,train:062,train:089,3.346602898091078e-05,0
evaluation_00,0,approve_block,2,greedy,2,1,train:089,train:089,train:089,4.054699093103409e-05,0
evaluation_00,0,approve_block,2,greedy,4,0,,,,6.179907359182835e-06,0
evaluation_00,0,approve_block,2,greedy,5,0,,,,7.830094546079636e-07,0
evaluation_00,0,approve_block,2,search,0,2,train:089,train:062,train:089,5.630601663142443e-05,5
evaluation_00,0,approve_block,2,search,2,1,train:062,train:062,train:062,8.064601570367813e-05,2
evaluation_00,0,approve_block,2,search,4,0,,,,3.759050741791725e-06,0
evaluation_00,0,approve_block,2,search,5,0,,,,7.540220394730568e-07,0
evaluation_00,0,approve_block,1,no_review,0,2,,train:062,train:089,3.0112918466329575e-05,0
evaluation_00,0,approve_block,1,no_review,1,3,,train:018,train:089,3.273494075983763e-05,0
evaluation_00,0,approve_block,1,no_review,2,3,,train:018,train:018,3.242003731429577e-05,0
evaluation_00,0,approve_block,1,no_review,3,2,,train:062,train:062,3.971403930336237e-05,0
evaluation_00,0,approve_block,1,no_review,4,1,,train:089,train:089,2.509902697056532e-05,0
evaluation_00,0,approve_block,1,no_review,5,0,,,,3.179069608449936e-06,0
evaluation_00,0,approve_block,1,fcfs,0,2,train:089,train:062,train:089,2.99790408462286e-05,0
evaluation_00,0,approve_block,1,fcfs,1,2,train:062,train:018,train:062,2.8462964110076427e-05,0
evaluation_00,0,approve_block,1,fcfs,2,1,train:018,train:018,train:018,2.985296305269003e-05,0
evaluation_00,0,approve_block,1,fcfs,3,0,,,,4.9300724640488625e-06,0
evaluation_00,0,approve_block,1,fcfs,4,0,,,,7.799826562404633e-07,0
evaluation_00,0,approve_block,1,fcfs,5,0,,,,6.910413503646851e-07,0
evaluation_00,0,approve_block,1,edf,0,2,train:062,train:062,train:089,3.309897147119045e-05,0
evaluation_00,0,approve_block,1,edf,1,2,train:018,train:018,train:089,3.5093980841338634e-05,0
evaluation_00,0,approve_block,1,edf,2,1,train:089,train:089,train:089,2.022995613515377e-05,0
evaluation_00,0,approve_block,1,edf,3,0,,,,4.794914275407791e-06,0
evaluation_00,0,approve_block,1,edf,4,0,,,,8.449424058198929e-07,0
evaluation_00,0,approve_block,1,edf,5,0,,,,7.329508662223816e-07,0
evaluation_00,0,approve_block,1,uncertainty,0,2,train:062,train:062,train:089,3.439199645072222e-05,0
evaluation_00,0,approve_block,1,uncertainty,1,2,train:018,train:018,train:089,2.9040034860372543e-05,0
evaluation_00,0,approve_block,1,uncertainty,2,1,train:089,train:089,train:089,3.377499524503946e-05,0
evaluation_00,0,approve_block,1,uncertainty,3,0,,,,4.912959411740303e-06,0
evaluation_00,0,approve_block,1,uncertainty,4,0,,,,8.660135790705681e-07,0
evaluation_00,0,approve_block,1,uncertainty,5,0,,,,7.00005330145359e-07,0
evaluation_00,0,approve_block,1,greedy,0,2,train:062,train:062,train:089,3.426393959671259e-05,0
evaluation_00,0,approve_block,1,greedy,1,2,train:018,train:018,train:089,3.5528093576431274e-05,0
evaluation_00,0,approve_block,1,greedy,2,1,train:089,train:089,train:089,2.7959002181887627e-05,0
evaluation_00,0,approve_block,1,greedy,3,0,,,,4.402012564241886e-06,0
evaluation_00,0,approve_block,1,greedy,4,0,,,,7.629860192537308e-07,0
evaluation_00,0,approve_block,1,greedy,5,0,,,,6.84056431055069e-07,0
evaluation_00,0,approve_block,1,search,0,2,train:089,train:062,train:089,4.3323030695319176e-05,5
evaluation_00,0,approve_block,1,search,1,2,train:062,train:018,train:062,4.9524009227752686e-05,5
evaluation_00,0,approve_block,1,search,2,1,train:018,train:018,train:018,4.14940295740962e-05,2
evaluation_00,0,approve_block,1,search,3,0,,,,3.335997462272644e-06,0
evaluation_00,0,approve_block,1,search,4,0,,,,7.760245352983475e-07,0
evaluation_00,0,approve_block,1,search,5,0,,,,7.080379873514175e-07,0
evaluation_00,0,complexity_time,2,no_review,0,2,,train:062,train:062,3.1455070711672306e-05,0
evaluation_00,0,complexity_time,2,no_review,1,3,,train:018,train:018,3.311503678560257e-05,0
evaluation_00,0,complexity_time,2,no_review,2,1,,train:089,train:089,3.1630974262952805e-05,0
evaluation_00,0,complexity_time,2,no_review,3,1,,train:089,train:089,3.7724035792052746e-05,0
evaluation_00,0,complexity_time,2,no_review,4,0,,,,2.405303530395031e-05,0
evaluation_00,0,complexity_time,2,no_review,5,0,,,,4.758010618388653e-06,0
evaluation_00,0,complexity_time,2,fcfs,0,2,train:089,train:062,train:062,3.2605952583253384e-05,0
evaluation_00,0,complexity_time,2,fcfs,2,0,,,,4.522001836448908e-05,0
evaluation_00,0,complexity_time,2,fcfs,3,0,,,,3.183505032211542e-05,0
evaluation_00,0,complexity_time,2,fcfs,4,0,,,,2.5889603421092033e-06,0
evaluation_00,0,complexity_time,2,fcfs,5,0,,,,7.810303941369057e-07,0
evaluation_00,0,complexity_time,2,edf,0,2,train:062,train:062,train:062,3.3724005334079266e-05,0
evaluation_00,0,complexity_time,2,edf,3,1,train:089,train:089,train:089,3.8063968531787395e-05,0
evaluation_00,0,complexity_time,2,edf,5,0,,,,3.508990630507469e-06,0
evaluation_00,0,complexity_time,2,uncertainty,0,2,train:062,train:062,train:062,3.476301208138466e-05,0
evaluation_00,0,complexity_time,2,uncertainty,3,1,train:089,train:089,train:089,6.708200089633465e-05,0
evaluation_00,0,complexity_time,2,uncertainty,5,0,,,,4.442990757524967e-06,0
evaluation_00,0,complexity_time,2,greedy,0,2,train:062,train:062,train:062,3.3656018786132336e-05,0
evaluation_00,0,complexity_time,2,greedy,3,1,train:089,train:089,train:089,2.355093602091074e-05,0
evaluation_00,0,complexity_time,2,greedy,5,0,,,,3.455905243754387e-06,0
evaluation_00,0,complexity_time,2,search,0,2,train:062,train:062,train:062,4.274607636034489e-05,5
evaluation_00,0,complexity_time,2,search,3,1,train:089,train:089,train:089,4.170602187514305e-05,2
evaluation_00,0,complexity_time,2,search,5,0,,,,4.1458988562226295e-06,0
evaluation_00,0,complexity_time,1,no_review,0,2,,train:062,train:089,3.042491152882576e-05,0
evaluation_00,0,complexity_time,1,no_review,1,3,,train:018,train:018,3.263493999838829e-05,0
evaluation_00,0,complexity_time,1,no_review,2,3,,train:018,train:018,3.201095387339592e-05,0
evaluation_00,0,complexity_time,1,no_review,3,1,,train:089,train:089,4.805205389857292e-05,0
evaluation_00,0,complexity_time,1,no_review,4,1,,train:089,train:089,2.3597036488354206e-05,0
evaluation_00,0,complexity_time,1,no_review,5,0,,,,3.2229581847786903e-06,0
evaluation_00,0,complexity_time,1,fcfs,0,2,train:089,train:062,train:089,3.215193282812834e-05,0
evaluation_00,0,complexity_time,1,fcfs,1,2,train:062,train:018,train:018,3.091094549745321e-05,0
evaluation_00,0,complexity_time,1,fcfs,3,0,,,,6.254063919186592e-06,0
evaluation_00,0,complexity_time,1,fcfs,4,0,,,,1.5879049897193909e-06,0
evaluation_00,0,complexity_time,1,fcfs,5,0,,,,1.3489043340086937e-06,0
evaluation_00,0,complexity_time,1,edf,0,2,train:062,train:062,train:089,3.378395922482014e-05,0
evaluation_00,0,complexity_time,1,edf,2,2,train:018,train:018,train:018,6.557803135365248e-05,0
evaluation_00,0,complexity_time,1,edf,3,1,train:089,train:089,train:089,3.106298390775919e-05,0
evaluation_00,0,complexity_time,1,edf,4,0,,,,3.768014721572399e-06,0
evaluation_00,0,complexity_time,1,edf,5,0,,,,7.890630513429642e-07,0
evaluation_00,0,complexity_time,1,uncertainty,0,2,train:062,train:062,train:089,3.4466967917978764e-05,0
evaluation_00,0,complexity_time,1,uncertainty,2,2,train:018,train:018,train:018,4.254095256328583e-05,0
evaluation_00,0,complexity_time,1,uncertainty,3,1,train:089,train:089,train:089,4.392594564706087e-05,0
evaluation_00,0,complexity_time,1,uncertainty,4,0,,,,3.6959536373615265e-06,0
evaluation_00,0,complexity_time,1,uncertainty,5,0,,,,7.660128176212311e-07,0
evaluation_00,0,complexity_time,1,greedy,0,2,train:062,train:062,train:089,3.753695636987686e-05,0
evaluation_00,0,complexity_time,1,greedy,2,2,train:018,train:018,train:018,5.426898133009672e-05,0
evaluation_00,0,complexity_time,1,greedy,3,1,train:089,train:089,train:089,3.03520355373621e-05,0
evaluation_00,0,complexity_time,1,greedy,4,0,,,,2.956017851829529e-06,0
evaluation_00,0,complexity_time,1,greedy,5,0,,,,7.520429790019989e-07,0
evaluation_00,0,complexity_time,1,search,0,2,train:089,train:062,train:089,4.5169959776103497e-05,5
evaluation_00,0,complexity_time,1,search,1,2,train:018,train:018,train:018,4.229694604873657e-05,5
evaluation_00,0,complexity_time,1,search,2,1,train:062,train:062,train:062,2.5165965780615807e-05,2
evaluation_00,0,complexity_time,1,search,4,0,,,,2.2740568965673447e-06,0
evaluation_00,0,complexity_time,1,search,5,0,,,,7.729977369308472e-07,0
evaluation_00,1,reference,2,no_review,0,2,,train:062,train:089,2.9620947316288948e-05,0
evaluation_00,1,reference,2,no_review,1,3,,train:018,train:018,3.2970914617180824e-05,0
evaluation_00,1,reference,2,no_review,2,2,,train:062,train:062,3.21089755743742e-05,0
evaluation_00,1,reference,2,no_review,3,1,,train:089,train:089,3.261305391788483e-05,0
evaluation_00,1,reference,2,no_review,4,0,,,,2.477806992828846e-05,0
evaluation_00,1,reference,2,no_review,5,0,,,,3.4229597076773643e-06,0
evaluation_00,1,reference,2,fcfs,0,2,train:089,train:062,train:089,3.107404336333275e-05,0
evaluation_00,1,reference,2,fcfs,2,1,train:062,train:062,train:062,3.7591904401779175e-05,0
evaluation_00,1,reference,2,fcfs,4,0,,,,2.393033355474472e-06,0
evaluation_00,1,reference,2,fcfs,5,0,,,,7.849885150790215e-07,0
evaluation_00,1,reference,2,edf,0,2,train:062,train:062,train:089,3.384496085345745e-05,0
evaluation_00,1,reference,2,edf,2,1,train:089,train:089,train:089,4.0553975850343704e-05,0
evaluation_00,1,reference,2,edf,4,0,,,,3.7640566006302834e-06,0
evaluation_00,1,reference,2,edf,5,0,,,,6.980262696743011e-07,0
evaluation_00,1,reference,2,uncertainty,0,2,train:062,train:062,train:089,3.512098919600248e-05,0
evaluation_00,1,reference,2,uncertainty,2,1,train:089,train:089,train:089,4.276004619896412e-05,0
evaluation_00,1,reference,2,uncertainty,4,0,,,,5.226000212132931e-06,0
evaluation_00,1,reference,2,uncertainty,5,0,,,,7.820781320333481e-07,0
evaluation_00,1,reference,2,greedy,0,2,train:062,train:062,train:089,3.3541000448167324e-05,0
evaluation_00,1,reference,2,greedy,2,1,train:089,train:089,train:089,3.530306275933981e-05,0
evaluation_00,1,reference,2,greedy,4,0,,,,2.8349459171295166e-06,0
evaluation_00,1,reference,2,greedy,5,0,,,,7.209600880742073e-07,0
evaluation_00,1,reference,2,search,0,2,train:089,train:062,train:089,4.5730965211987495e-05,5
evaluation_00,1,reference,2,search,2,1,train:062,train:062,train:062,4.83229523524642e-05,2
evaluation_00,1,reference,2,search,4,0,,,,4.213070496916771e-06,0
evaluation_00,1,reference,2,search,5,0,,,,8.520437404513359e-07,0
evaluation_00,1,reference,1,no_review,0,2,,train:062,train:089,3.0141090974211693e-05,0
evaluation_00,1,reference,1,no_review,1,3,,train:018,train:089,3.270094748586416e-05,0
evaluation_00,1,reference,1,no_review,2,3,,train:018,train:018,3.155902959406376e-05,0
evaluation_00,1,reference,1,no_review,3,2,,train:062,train:062,3.524997737258673e-05,0
evaluation_00,1,reference,1,no_review,4,1,,train:089,train:089,3.551202826201916e-05,0
evaluation_00,1,reference,1,no_review,5,0,,,,2.574990503489971e-06,0
evaluation_00,1,reference,1,fcfs,0,2,train:089,train:062,train:089,2.9743998311460018e-05,0
evaluation_00,1,reference,1,fcfs,1,2,train:062,train:018,train:062,3.1983014196157455e-05,0
evaluation_00,1,reference,1,fcfs,2,1,train:018,train:018,train:018,3.478198777884245e-05,0
evaluation_00,1,reference,1,fcfs,3,0,,,,5.045905709266663e-06,0
evaluation_00,1,reference,1,fcfs,4,0,,,,7.950002327561378e-07,0
evaluation_00,1,reference,1,fcfs,5,0,,,,7.459893822669983e-07,0
evaluation_00,1,reference,1,edf,0,2,train:062,train:062,train:089,3.3081043511629105e-05,0
evaluation_00,1,reference,1,edf,1,2,train:018,train:018,train:089,3.2454030588269234e-05,0
evaluation_00,1,reference,1,edf,2,1,train:089,train:089,train:089,3.1340052373707294e-05,0
evaluation_00,1,reference,1,edf,3,0,,,,3.6848941817879677e-06,0
evaluation_00,1,reference,1,edf,4,0,,,,8.00006091594696e-07,0
evaluation_00,1,reference,1,edf,5,0,,,,7.021008059382439e-07,0
evaluation_00,1,reference,1,uncertainty,0,2,train:062,train:062,train:089,3.2886979170143604e-05,0
evaluation_00,1,reference,1,uncertainty,1,2,train:018,train:018,train:089,3.458303399384022e-05,0
evaluation_00,1,reference,1,uncertainty,2,1,train:089,train:089,train:089,2.8555048629641533e-05,0
evaluation_00,1,reference,1,uncertainty,3,0,,,,5.676061846315861e-06,0
evaluation_00,1,reference,1,uncertainty,4,0,,,,8.409842848777771e-07,0
evaluation_00,1,reference,1,uncertainty,5,0,,,,7.150229066610336e-07,0
evaluation_00,1,reference,1,greedy,0,2,train:062,train:062,train:089,3.5627977922558784e-05,0
evaluation_00,1,reference,1,greedy,1,2,train:018,train:018,train:089,3.329606261104345e-05,0
evaluation_00,1,reference,1,greedy,2,1,train:089,train:089,train:089,2.5416957214474678e-05,0
evaluation_00,1,reference,1,greedy,3,0,,,,8.16606916487217e-06,0
evaluation_00,1,reference,1,greedy,4,0,,,,1.369975507259369e-06,0
evaluation_00,1,reference,1,greedy,5,0,,,,1.3719545677304268e-06,0
evaluation_00,1,reference,1,search,0,2,train:089,train:062,train:089,4.498299676924944e-05,5
evaluation_00,1,reference,1,search,1,2,train:062,train:018,train:062,4.113593604415655e-05,5
evaluation_00,1,reference,1,search,2,1,train:018,train:018,train:018,3.126997034996748e-05,2
evaluation_00,1,reference,1,search,3,0,,,,7.46001023799181e-06,0
evaluation_00,1,reference,1,search,4,0,,,,1.4899997040629387e-06,0
evaluation_00,1,reference,1,search,5,0,,,,1.4529796317219734e-06,0
evaluation_00,1,approve_block,2,no_review,0,2,,train:062,train:089,2.9536080546677113e-05,0
evaluation_00,1,approve_block,2,no_review,1,3,,train:018,train:018,3.249396104365587e-05,0
evaluation_00,1,approve_block,2,no_review,2,2,,train:062,train:062,3.207905683666468e-05,0
evaluation_00,1,approve_block,2,no_review,3,1,,train:089,train:089,3.8834987208247185e-05,0
evaluation_00,1,approve_block,2,no_review,4,0,,,,4.948501009494066e-05,0
evaluation_00,1,approve_block,2,no_review,5,0,,,,3.5330886021256447e-06,0
evaluation_00,1,approve_block,2,fcfs,0,2,train:089,train:062,train:089,3.7250109016895294e-05,0
evaluation_00,1,approve_block,2,fcfs,2,1,train:062,train:062,train:062,4.8445072025060654e-05,0
evaluation_00,1,approve_block,2,fcfs,4,0,,,,5.336944013834e-06,0
evaluation_00,1,approve_block,2,fcfs,5,0,,,,7.969792932271957e-07,0
evaluation_00,1,approve_block,2,edf,0,2,train:062,train:062,train:089,3.262399695813656e-05,0
evaluation_00,1,approve_block,2,edf,2,1,train:089,train:089,train:089,3.820203710347414e-05,0
evaluation_00,1,approve_block,2,edf,4,0,,,,3.883033059537411e-06,0
evaluation_00,1,approve_block,2,edf,5,0,,,,7.409835234284401e-07,0
evaluation_00,1,approve_block,2,uncertainty,0,2,train:062,train:062,train:089,3.3100019209086895e-05,0
evaluation_00,1,approve_block,2,uncertainty,2,1,train:089,train:089,train:089,5.397002678364515e-05,0
evaluation_00,1,approve_block,2,uncertainty,4,0,,,,4.2800093069672585e-06,0
evaluation_00,1,approve_block,2,uncertainty,5,0,,,,7.760245352983475e-07,0
evaluation_00,1,approve_block,2,greedy,0,2,train:062,train:062,train:089,3.588804975152016e-05,0
evaluation_00,1,approve_block,2,greedy,2,1,train:089,train:089,train:089,5.5012060329318047e-05,0
evaluation_00,1,approve_block,2,greedy,4,0,,,,4.60201408714056e-06,0
evaluation_00,1,approve_block,2,greedy,5,0,,,,7.259659469127655e-07,0
evaluation_00,1,approve_block,2,search,0,2,train:089,train:062,train:089,4.362897016108036e-05,5
evaluation_00,1,approve_block,2,search,2,1,train:062,train:062,train:062,4.554097540676594e-05,2
evaluation_00,1,approve_block,2,search,4,0,,,,4.740897566080093e-06,0
evaluation_00,1,approve_block,2,search,5,0,,,,7.359776645898819e-07,0
evaluation_00,1,approve_block,1,no_review,0,2,,train:062,train:089,3.05339926853776e-05,0
evaluation_00,1,approve_block,1,no_review,1,3,,train:018,train:089,3.961799666285515e-05,0
evaluation_00,1,approve_block,1,no_review,2,3,,train:018,train:018,3.259396180510521e-05,0
evaluation_00,1,approve_block,1,no_review,3,2,,train:062,train:062,3.090605605393648e-05,0
evaluation_00,1,approve_block,1,no_review,4,1,,train:089,train:089,2.4563982151448727e-05,0
evaluation_00,1,approve_block,1,no_review,5,0,,,,3.575114533305168e-06,0
evaluation_00,1,approve_block,1,fcfs,0,2,train:089,train:062,train:089,4.472292494028807e-05,0
evaluation_00,1,approve_block,1,fcfs,1,2,train:062,train:018,train:062,3.054505214095116e-05,0
evaluation_00,1,approve_block,1,fcfs,2,1,train:018,train:018,train:018,2.7797999791800976e-05,0
evaluation_00,1,approve_block,1,fcfs,3,0,,,,4.9979425966739655e-06,0
evaluation_00,1,approve_block,1,fcfs,4,0,,,,7.649650797247887e-07,0
evaluation_00,1,approve_block,1,fcfs,5,0,,,,7.009366527199745e-07,0
evaluation_00,1,approve_block,1,edf,0,2,train:062,train:062,train:089,3.3213989809155464e-05,0
evaluation_00,1,approve_block,1,edf,1,2,train:018,train:018,train:089,2.792198210954666e-05,0
evaluation_00,1,approve_block,1,edf,2,1,train:089,train:089,train:089,3.8622994907200336e-05,0
evaluation_00,1,approve_block,1,edf,3,0,,,,4.041008651256561e-06,0
evaluation_00,1,approve_block,1,edf,4,0,,,,1.3280659914016724e-06,0
evaluation_00,1,approve_block,1,edf,5,0,,,,9.620562195777893e-07,0
evaluation_00,1,approve_block,1,uncertainty,0,2,train:062,train:062,train:089,3.28700989484787e-05,0
evaluation_00,1,approve_block,1,uncertainty,1,2,train:018,train:018,train:089,4.9884081818163395e-05,0
evaluation_00,1,approve_block,1,uncertainty,2,1,train:089,train:089,train:089,3.3976975828409195e-05,0
evaluation_00,1,approve_block,1,uncertainty,3,0,,,,3.095017746090889e-06,0
evaluation_00,1,approve_block,1,uncertainty,4,0,,,,7.210765033960342e-07,0
evaluation_00,1,approve_block,1,uncertainty,5,0,,,,7.100170478224754e-07,0
evaluation_00,1,approve_block,1,greedy,0,2,train:062,train:062,train:089,3.305799327790737e-05,0
evaluation_00,1,approve_block,1,greedy,1,2,train:018,train:018,train:089,3.1662057153880596e-05,0
evaluation_00,1,approve_block,1,greedy,2,1,train:089,train:089,train:089,3.726291470229626e-05,0
evaluation_00,1,approve_block,1,greedy,3,0,,,,3.4549739211797714e-06,0
evaluation_00,1,approve_block,1,greedy,4,0,,,,7.220078259706497e-07,0
evaluation_00,1,approve_block,1,greedy,5,0,,,,6.880145519971848e-07,0
evaluation_00,1,approve_block,1,search,0,2,train:089,train:062,train:089,4.162604454904795e-05,5
evaluation_00,1,approve_block,1,search,1,2,train:062,train:018,train:062,4.18670242652297e-05,5
evaluation_00,1,approve_block,1,search,2,1,train:018,train:018,train:018,2.89171002805233e-05,2
evaluation_00,1,approve_block,1,search,3,0,,,,4.659988917410374e-06,0
evaluation_00,1,approve_block,1,search,4,0,,,,6.909249350428581e-07,0
evaluation_00,1,approve_block,1,search,5,0,,,,6.710179150104523e-07,0
evaluation_00,1,complexity_time,2,no_review,0,2,,train:062,train:062,3.165390808135271e-05,0
evaluation_00,1,complexity_time,2,no_review,1,3,,train:018,train:018,3.255507908761501e-05,0
evaluation_00,1,complexity_time,2,no_review,2,1,,train:089,train:089,3.172794822603464e-05,0
evaluation_00,1,complexity_time,2,no_review,3,1,,train:089,train:089,3.960798494517803e-05,0
evaluation_00,1,complexity_time,2,no_review,4,0,,,,1.9064988009631634e-05,0
evaluation_00,1,complexity_time,2,no_review,5,0,,,,2.2849999368190765e-06,0
evaluation_00,1,complexity_time,2,fcfs,0,2,train:089,train:062,train:062,3.194296732544899e-05,0
evaluation_00,1,complexity_time,2,fcfs,2,0,,,,4.2786006815731525e-05,0
evaluation_00,1,complexity_time,2,fcfs,3,0,,,,2.6574009098112583e-05,0
evaluation_00,1,complexity_time,2,fcfs,4,0,,,,7.2249677032232285e-06,0
evaluation_00,1,complexity_time,2,fcfs,5,0,,,,7.629860192537308e-07,0
